frame,class_id,conf,x1,y1,x2,y2
869, 2, 0.45, 0.729182, 0.634114, 0.874888, 0.757675
870, 12, 0.43, 0.541566, 0.441210, 1.316747, 1.441210
870, 4, 0.28, 0.854437, 0.535375, 0.911162, 0.578422
870, 3, 0.38, 0.726552, 0.142763, 0.759378, 0.230808
870, 3, 0.28, 0.689126, 0.150154, 0.741142, 0.251827
870, 2, 0.47, 0.730062, 0.629552, 0.876624, 0.773158
871, 12, 0.43, 0.542153, 0.440107, 1.331099, 1.440107
871, 4, 0.30, 0.855789, 0.535453, 0.909530, 0.579711
871, 3, 0.37, 0.725840, 0.142233, 0.760171, 0.231157
871, 3, 0.35, 0.690272, 0.150170, 0.743500, 0.251617
871, 3, 0.27, 0.753586, 0.148929, 0.775108, 0.228039
871, 2, 0.38, 0.731206, 0.629557, 0.877222, 0.772464
872, 12, 0.41, 0.541918, 0.441285, 1.324134, 1.441285
872, 3, 0.35, 0.725507, 0.141511, 0.761807, 0.228859
872, 3, 0.34, 0.692189, 0.150512, 0.747010, 0.235176
872, 2, 0.42, 0.731390, 0.629299, 0.876885, 0.774941
873, 12, 0.35, 0.542058, 0.442859, 1.304869, 1.442859
873, 3, 0.38, 0.726490, 0.141288, 0.761263, 0.229798
873, 3, 0.36, 0.692279, 0.150844, 0.746710, 0.233634
873, 2, 0.43, 0.730728, 0.629553, 0.877375, 0.774595
873, 2, 0.37, 0.434624, 0.674918, 0.474535, 0.810504
874, 12, 0.40, 0.542263, 0.440847, 1.310147, 1.440847
874, 4, 0.26, 0.857990, 0.534676, 0.912912, 0.580250
874, 3, 0.35, 0.727010, 0.140759, 0.761375, 0.231324
874, 3, 0.33, 0.690915, 0.150062, 0.744332, 0.250270
874, 2, 0.41, 0.731749, 0.629348, 0.877572, 0.770273
874, 2, 0.30, 0.435337, 0.674436, 0.475443, 0.811426
875, 12, 0.39, 0.543077, 0.443190, 1.314880, 1.443190
875, 3, 0.36, 0.691131, 0.149056, 0.745978, 0.252038
875, 3, 0.31, 0.727480, 0.141147, 0.761223, 0.231642
875, 2, 0.38, 0.732479, 0.629554, 0.877515, 0.772328
875, 2, 0.33, 0.435165, 0.674443, 0.475085, 0.814709
876, 12, 0.39, 0.542707, 0.442436, 1.320934, 1.442436
876, 3, 0.33, 0.726165, 0.140292, 0.762140, 0.230737
876, 3, 0.31, 0.690700, 0.149458, 0.743123, 0.248019
876, 2, 0.40, 0.739621, 0.628616, 0.880083, 0.769208
876, 2, 0.29, 0.435157, 0.673206, 0.475499, 0.814342
877, 12, 0.42, 0.542490, 0.442262, 1.319637, 1.442262
877, 4, 0.28, 0.858812, 0.534820, 0.916438, 0.576305
877, 3, 0.28, 0.692090, 0.148499, 0.746152, 0.244025
877, 2, 0.46, 0.739459, 0.628014, 0.880848, 0.766389
878, 12, 0.42, 0.541602, 0.441371, 1.332632, 1.441371
878, 4, 0.37, 0.859352, 0.535058, 0.911552, 0.579130
878, 3, 0.33, 0.691866, 0.148322, 0.745463, 0.244895
878, 3, 0.26, 0.726898, 0.140148, 0.763730, 0.230073
878, 2, 0.46, 0.739792, 0.626690, 0.877964, 0.764834
879, 12, 0.35, 0.541493, 0.442242, 1.326548, 1.442242
879, 4, 0.36, 0.859284, 0.534499, 0.911804, 0.579694
879, 3, 0.34, 0.691533, 0.148807, 0.743098, 0.246491
879, 3, 0.27, 0.729624, 0.139209, 0.759997, 0.234404
879, 2, 0.45, 0.732450, 0.627764, 0.867798, 0.762504
880, 12, 0.38, 0.541740, 0.443200, 1.307638, 1.443200
880, 3, 0.27, 0.692901, 0.148308, 0.743761, 0.242089
880, 2, 0.41, 0.731137, 0.627016, 0.866621, 0.762120
881, 12, 0.31, 0.227290, 0.452924, 0.752642, 1.452924
881, 12, 0.27, 0.541003, 0.443299, 1.287616, 1.443299
881, 4, 0.30, 0.859941, 0.532253, 0.912963, 0.578697
881, 3, 0.28, 0.692787, 0.147274, 0.742166, 0.244769
881, 2, 0.53, 0.731294, 0.625687, 0.867315, 0.761263
882, 12, 0.34, 0.541493, 0.443148, 1.327676, 1.443148
882, 12, 0.30, 0.227727, 0.455365, 0.763082, 1.455365
882, 4, 0.37, 0.860217, 0.531412, 0.912364, 0.580486
882, 3, 0.37, 0.692913, 0.147105, 0.745303, 0.245402
882, 2, 0.51, 0.732057, 0.625975, 0.878161, 0.765702
883, 12, 0.41, 0.541070, 0.441463, 1.329869, 1.441463
883, 12, 0.27, 0.227566, 0.456920, 0.742911, 1.456920
883, 4, 0.40, 0.431548, 0.828870, 0.493260, 0.897143
883, 3, 0.32, 0.695998, 0.146767, 0.753807, 0.242801
883, 2, 0.47, 0.731946, 0.625157, 0.877925, 0.760950
884, 12, 0.35, 0.492991, 0.442392, 1.362551, 1.442392
884, 4, 0.46, 0.432696, 0.828065, 0.496005, 0.898542
884, 3, 0.30, 0.696600, 0.145280, 0.753898, 0.241843
884, 2, 0.48, 0.730424, 0.624494, 0.865742, 0.755263
885, 12, 0.36, 0.542184, 0.442754, 1.290919, 1.442754
885, 4, 0.33, 0.432500, 0.828190, 0.494466, 0.896892
885, 3, 0.32, 0.697310, 0.146196, 0.754165, 0.243132
885, 2, 0.49, 0.731074, 0.624190, 0.867311, 0.755698
886, 12, 0.44, 0.491042, 0.440374, 1.391748, 1.440374
886, 3, 0.37, 0.697153, 0.146959, 0.755107, 0.243849
886, 2, 0.53, 0.731137, 0.623513, 0.878706, 0.760235
886, 2, 0.33, 0.439560, 0.668760, 0.475989, 0.806588
887, 12, 0.43, 0.491657, 0.441096, 1.400715, 1.441096
887, 12, 0.25, 0.227065, 0.454921, 0.749453, 1.454921
887, 3, 0.39, 0.697628, 0.145803, 0.755752, 0.243427
887, 2, 0.45, 0.740419, 0.621722, 0.877018, 0.753191
888, 12, 0.38, 0.490951, 0.440134, 1.379768, 1.440134
888, 12, 0.33, 0.226725, 0.454988, 0.760420, 1.454988
888, 3, 0.38, 0.698338, 0.146519, 0.756562, 0.244630
888, 2, 0.53, 0.740749, 0.621646, 0.875744, 0.753658
889, 12, 0.43, 0.490701, 0.440619, 1.414951, 1.440619
889, 3, 0.40, 0.698504, 0.146159, 0.755792, 0.244342
889, 2, 0.60, 0.741330, 0.621493, 0.878897, 0.755151
890, 12, 0.38, 0.541521, 0.441703, 1.331124, 1.441704
890, 12, 0.35, 0.227334, 0.455118, 0.757757, 1.455118
890, 3, 0.37, 0.698969, 0.144874, 0.754786, 0.244378
890, 2, 0.59, 0.741737, 0.620807, 0.877334, 0.753707
891, 12, 0.38, 0.541905, 0.441562, 1.311612, 1.441562
891, 12, 0.26, 0.229883, 0.452743, 0.754609, 1.452743
891, 3, 0.36, 0.699633, 0.144741, 0.756672, 0.242159
891, 2, 0.64, 0.742159, 0.620808, 0.873752, 0.753581
892, 12, 0.38, 0.229238, 0.453057, 0.770724, 1.453057
892, 12, 0.34, 0.542383, 0.442939, 1.314969, 1.442939
892, 3, 0.38, 0.700198, 0.143767, 0.755821, 0.243104
892, 2, 0.67, 0.743833, 0.618141, 0.873971, 0.751811
893, 12, 0.33, 0.541735, 0.443398, 1.306597, 1.443398
893, 12, 0.26, 0.230100, 0.454370, 0.765343, 1.454370
893, 3, 0.29, 0.700639, 0.143936, 0.757066, 0.237834
893, 2, 0.65, 0.744104, 0.618868, 0.873977, 0.750779
894, 12, 0.35, 0.489554, 0.442527, 1.382432, 1.442527
894, 2, 0.69, 0.745780, 0.617532, 0.873859, 0.751192
895, 12, 0.32, 0.542701, 0.443756, 1.278895, 1.443756
895, 3, 0.32, 0.702403, 0.142854, 0.757107, 0.236772
895, 2, 0.66, 0.744715, 0.617546, 0.874832, 0.747993
896, 12, 0.29, 0.225473, 0.490157, 0.775889, 1.490157
896, 12, 0.28, 0.490365, 0.444223, 1.330427, 1.444222
896, 4, 0.31, 0.439287, 0.822233, 0.490982, 0.890383
896, 3, 0.28, 0.703801, 0.141569, 0.757599, 0.234890
896, 2, 0.70, 0.746527, 0.617924, 0.876869, 0.751263
897, 12, 0.30, 0.542111, 0.445062, 1.268461, 1.445062
897, 4, 0.28, 0.873328, 0.523214, 0.925969, 0.566932
897, 3, 0.27, 0.704857, 0.141249, 0.762508, 0.233136
897, 2, 0.66, 0.747670, 0.617103, 0.879155, 0.749505
898, 4, 0.34, 0.874572, 0.522675, 0.926440, 0.565874
898, 3, 0.30, 0.705614, 0.137082, 0.759741, 0.220539
898, 2, 0.68, 0.748785, 0.616727, 0.881573, 0.750343
899, 12, 0.32, 0.544307, 0.443829, 1.278884, 1.443829
899, 4, 0.39, 0.875612, 0.522405, 0.926837, 0.566096
899, 3, 0.43, 0.706488, 0.137399, 0.763502, 0.217917
899, 2, 0.72, 0.750199, 0.616647, 0.881546, 0.749772
900, 4, 0.30, 0.876892, 0.521981, 0.928581, 0.567351
900, 3, 0.28, 0.706641, 0.137387, 0.762860, 0.222907
900, 2, 0.66, 0.751172, 0.615255, 0.881408, 0.747321
901, 4, 0.27, 0.877955, 0.521426, 0.928850, 0.566117
901, 2, 0.67, 0.752743, 0.614996, 0.883098, 0.749425
902, 3, 0.28, 0.743090, 0.119846, 0.778219, 0.198664
902, 2, 0.68, 0.753302, 0.614182, 0.887076, 0.749520
903, 4, 0.32, 0.877992, 0.516358, 0.940222, 0.562106
903, 3, 0.34, 0.744951, 0.119703, 0.779207, 0.201150
903, 2, 0.65, 0.754393, 0.612334, 0.888500, 0.744724
904, 4, 0.34, 0.879759, 0.515426, 0.940048, 0.560713
904, 3, 0.30, 0.746391, 0.119878, 0.782768, 0.202782
904, 2, 0.62, 0.755166, 0.611036, 0.887496, 0.743102
905, 4, 0.27, 0.881351, 0.514602, 0.940862, 0.558152
905, 3, 0.27, 0.746570, 0.118365, 0.782000, 0.198668
905, 3, 0.25, 0.713662, 0.135686, 0.772996, 0.218592
905, 2, 0.58, 0.756768, 0.605667, 0.906772, 0.718811
906, 4, 0.44, 0.882677, 0.513760, 0.943041, 0.558429
906, 2, 0.58, 0.756928, 0.601932, 0.910109, 0.710111
907, 4, 0.40, 0.883809, 0.512417, 0.941780, 0.556270
907, 2, 0.59, 0.758422, 0.599882, 0.907579, 0.705456
908, 4, 0.45, 0.885228, 0.511081, 0.942581, 0.555017
908, 4, 0.27, 0.454001, 0.808709, 0.510658, 0.880519
908, 3, 0.29, 0.750029, 0.116955, 0.787768, 0.201238
908, 2, 0.57, 0.760704, 0.598051, 0.909698, 0.705373
909, 4, 0.34, 0.886327, 0.509679, 0.943550, 0.553929
909, 3, 0.27, 0.750780, 0.117536, 0.786548, 0.204187
909, 2, 0.62, 0.762965, 0.594566, 0.914121, 0.703693
